Class,OCavg,OCmax,WMC
org.apache.james.jmap.event.jamesproject_old_5f645401d3d6800b57837cbc.PropagateLookupRightListenerGroup,n/a,n/a,0
org.apache.james.jmap.event.jamesproject_old_5f64542ed3d6800b578380ad,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f64542ed3d6800b578380ad.PropagateLookupRightListenerGroup,n/a,n/a,0
org.apache.james.jmap.event.jamesproject_old_5f645754d3d6800b5783cdb0,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f645ca1d3d6800b5784515f,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f645e2dd3d6800b578479a5,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f645e30d3d6800b578479fc,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f645f50d3d6800b57849719,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f645f5cd3d6800b5784987f,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f646043d3d6800b5784b1b6,1.25,3,10
org.apache.james.jmap.event.jamesproject_old_5f646095d3d6800b5784bab2,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f6460a8d3d6800b5784bcad,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f6460a8d3d6800b5784bcad.PropagateLookupRightListenerGroup,n/a,n/a,0
org.apache.james.jmap.event.jamesproject_old_5f6460afd3d6800b5784bd67,1.22,3,11
org.apache.james.jmap.event.jamesproject_old_5f6460afd3d6800b5784bd67.PropagateLookupRightListenerGroup,n/a,n/a,0
org.apache.james.jmap.jamesproject_new_5f64446fd3d6800b57820f4f,1.25,2,5
org.apache.james.jmap.jamesproject_new_5f644470d3d6800b57820f66,1.2,2,6
org.apache.james.jmap.jamesproject_new_5f644476d3d6800b57820fd1,1,1,3
org.apache.james.jmap.jamesproject_new_5f64447dd3d6800b57821079,1,1,3
org.apache.james.jmap.jamesproject_new_5f644482d3d6800b578210eb,1,1,3
org.apache.james.jmap.jamesproject_new_5f644485d3d6800b57821112,1.14,2,8
org.apache.james.jmap.jamesproject_new_5f6444ead3d6800b578219d0,1,1,5
org.apache.james.jmap.jamesproject_new_5f6444ead3d6800b578219d0.Builder,1,1,5
org.apache.james.jmap.jamesproject_new_5f6444eed3d6800b57821a29,1,1,3
org.apache.james.jmap.jamesproject_new_5f6444ffd3d6800b57821b88,1.14,2,8
org.apache.james.jmap.jamesproject_new_5f644504d3d6800b57821be6,1,1,4
org.apache.james.jmap.jamesproject_new_5f644505d3d6800b57821bfa,1.2,2,6
org.apache.james.jmap.jamesproject_new_5f644572d3d6800b578224f6,1.08,2,13
org.apache.james.jmap.jamesproject_new_5f64457ad3d6800b57822573,1,1,6
org.apache.james.jmap.jamesproject_new_5f64457ad3d6800b57822573.Builder,1,1,7
org.apache.james.jmap.jamesproject_new_5f644580d3d6800b57822602,1.08,2,13
org.apache.james.jmap.jamesproject_new_5f644649d3d6800b578236e0,1.2,2,6
org.apache.james.jmap.jamesproject_new_5f64466bd3d6800b57823990,1.38,2,11
org.apache.james.jmap.jamesproject_new_5f64466ed3d6800b578239de,1.12,2,9
org.apache.james.jmap.jamesproject_new_5f64467dd3d6800b57823b0b,1,1,4
org.apache.james.jmap.jamesproject_new_5f64467fd3d6800b57823b28,1.2,2,6
org.apache.james.jmap.jamesproject_new_5f644680d3d6800b57823b45,1,1,6
org.apache.james.jmap.jamesproject_new_5f644682d3d6800b57823b82,1,1,3
org.apache.james.jmap.jamesproject_new_5f644684d3d6800b57823b9e,1.5,2,3
org.apache.james.jmap.jamesproject_new_5f644685d3d6800b57823bb8,1,1,6
org.apache.james.jmap.jamesproject_new_5f644686d3d6800b57823bd0,1,1,5
org.apache.james.jmap.jamesproject_new_5f6446dbd3d6800b5782429c,1.12,2,9
org.apache.james.jmap.jamesproject_new_5f64496ed3d6800b57827dc5,1.11,2,10
org.apache.james.jmap.jamesproject_new_5f64498fd3d6800b5782808c,1.1,2,11
org.apache.james.jmap.jamesproject_new_5f6449e6d3d6800b57828854,1.1,2,11
org.apache.james.jmap.jamesproject_new_5f6449edd3d6800b578288d6,1,1,7
org.apache.james.jmap.jamesproject_new_5f6449f1d3d6800b57828930,1,1,3
org.apache.james.jmap.jamesproject_new_5f6449f5d3d6800b57828999,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f644a01d3d6800b57828aac,1,1,3
org.apache.james.jmap.jamesproject_new_5f644a42d3d6800b57829076,1,1,7
org.apache.james.jmap.jamesproject_new_5f644a42d3d6800b57829076.Builder,1,1,10
org.apache.james.jmap.jamesproject_new_5f644a84d3d6800b5782968d,1.2,2,12
org.apache.james.jmap.jamesproject_new_5f644a8ad3d6800b5782972f,1,1,9
org.apache.james.jmap.jamesproject_new_5f644b6dd3d6800b5782ab2b,1,1,4
org.apache.james.jmap.jamesproject_new_5f644b72d3d6800b5782abb3,1,1,3
org.apache.james.jmap.jamesproject_new_5f644b73d3d6800b5782abd3,1,1,5
org.apache.james.jmap.jamesproject_new_5f644b75d3d6800b5782abed,1.5,2,3
org.apache.james.jmap.jamesproject_new_5f644cafd3d6800b5782ca2f,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f644e36d3d6800b5782f176,1,1,7
org.apache.james.jmap.jamesproject_new_5f644e36d3d6800b5782f176.Builder,1,1,10
org.apache.james.jmap.jamesproject_new_5f644ebad3d6800b5782fe21,1.11,2,10
org.apache.james.jmap.jamesproject_new_5f644f34d3d6800b57830a37,1.11,2,10
org.apache.james.jmap.jamesproject_new_5f645611d3d6800b5783ac9f,1,1,4
org.apache.james.jmap.jamesproject_new_5f645611d3d6800b5783ac9f.RequiredCapabilitiesStartUpCheck,1.5,2,6
org.apache.james.jmap.jamesproject_new_5f6456aad3d6800b5783bc64,1,1,3
org.apache.james.jmap.jamesproject_new_5f645755d3d6800b5783cdd4,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f64575bd3d6800b5783ce78,1.11,2,10
org.apache.james.jmap.jamesproject_new_5f64575cd3d6800b5783ce9e,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f6457c8d3d6800b5783d948,1.2,2,6
org.apache.james.jmap.jamesproject_new_5f6457cad3d6800b5783d976,1,1,3
org.apache.james.jmap.jamesproject_new_5f6457cbd3d6800b5783d989,1,1,3
org.apache.james.jmap.jamesproject_new_5f6457cbd3d6800b5783d997,1,1,3
org.apache.james.jmap.jamesproject_new_5f645885d3d6800b5783eb2f,1,1,3
org.apache.james.jmap.jamesproject_new_5f6458a5d3d6800b5783ee2b,1.12,2,9
org.apache.james.jmap.jamesproject_new_5f6458a6d3d6800b5783ee41,1.12,2,9
org.apache.james.jmap.jamesproject_new_5f6458a8d3d6800b5783ee6c,1.12,2,9
org.apache.james.jmap.jamesproject_new_5f6458c8d3d6800b5783f13d,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f6458c8d3d6800b5783f14f,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f6459f2d3d6800b57840e19,1.08,2,13
org.apache.james.jmap.jamesproject_new_5f645a09d3d6800b57841059,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f645a74d3d6800b57841aa5,1,1,7
org.apache.james.jmap.jamesproject_new_5f645a75d3d6800b57841ab3,1,1,3
org.apache.james.jmap.jamesproject_new_5f645ab2d3d6800b57842088,1,1,7
org.apache.james.jmap.jamesproject_new_5f645af4d3d6800b578426cd,1,1,3
org.apache.james.jmap.jamesproject_new_5f645af6d3d6800b57842703,1,1,5
org.apache.james.jmap.jamesproject_new_5f645b6ed3d6800b578432fe,1,1,9
org.apache.james.jmap.jamesproject_new_5f645b90d3d6800b57843638,1.5,2,3
org.apache.james.jmap.jamesproject_new_5f645c11d3d6800b578442e6,1,1,4
org.apache.james.jmap.jamesproject_new_5f645c4fd3d6800b5784491d,1,1,9
org.apache.james.jmap.jamesproject_new_5f645c92d3d6800b57844fc8,1,1,9
org.apache.james.jmap.jamesproject_new_5f645cfcd3d6800b57845a8f,1,1,9
org.apache.james.jmap.jamesproject_new_5f645d15d3d6800b57845d37,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f645f4dd3d6800b578496e0,1.11,2,10
org.apache.james.jmap.jamesproject_new_5f645f58d3d6800b57849808,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f645f58d3d6800b5784981b,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f645fbcd3d6800b5784a2fc,1.22,2,11
org.apache.james.jmap.jamesproject_new_5f646065d3d6800b5784b578,1,1,5
org.apache.james.jmap.jamesproject_new_5f64617ad3d6800b5784d2e3,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f64447dd3d6800b57821079,1,1,3
org.apache.james.jmap.jamesproject_old_5f644482d3d6800b578210eb,1,1,3
org.apache.james.jmap.jamesproject_old_5f644485d3d6800b57821112,1.2,2,6
org.apache.james.jmap.jamesproject_old_5f6444ead3d6800b578219d0,1,1,3
org.apache.james.jmap.jamesproject_old_5f6444eed3d6800b57821a29,1,1,3
org.apache.james.jmap.jamesproject_old_5f6444ffd3d6800b57821b88,1.14,2,8
org.apache.james.jmap.jamesproject_old_5f644572d3d6800b578224f6,1.08,2,13
org.apache.james.jmap.jamesproject_old_5f64457ad3d6800b57822573,1,1,5
org.apache.james.jmap.jamesproject_old_5f64457ad3d6800b57822573.Builder,1,1,5
org.apache.james.jmap.jamesproject_old_5f644580d3d6800b57822602,1.08,2,13
org.apache.james.jmap.jamesproject_old_5f644649d3d6800b578236e0,2,2,2
org.apache.james.jmap.jamesproject_old_5f64466bd3d6800b57823990,1.2,2,6
org.apache.james.jmap.jamesproject_old_5f64466ed3d6800b578239de,1.38,2,11
org.apache.james.jmap.jamesproject_old_5f64467dd3d6800b57823b0b,1,1,4
org.apache.james.jmap.jamesproject_old_5f64467fd3d6800b57823b28,1.2,2,6
org.apache.james.jmap.jamesproject_old_5f644680d3d6800b57823b45,1.14,2,8
org.apache.james.jmap.jamesproject_old_5f644682d3d6800b57823b82,1,1,4
org.apache.james.jmap.jamesproject_old_5f644684d3d6800b57823b9e,1.2,2,6
org.apache.james.jmap.jamesproject_old_5f644685d3d6800b57823bb8,1,1,6
org.apache.james.jmap.jamesproject_old_5f6446dbd3d6800b5782429c,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f64496ed3d6800b57827dc5,1.08,2,13
org.apache.james.jmap.jamesproject_old_5f64498fd3d6800b5782808c,1.11,2,10
org.apache.james.jmap.jamesproject_old_5f6449e6d3d6800b57828854,1.1,2,11
org.apache.james.jmap.jamesproject_old_5f6449edd3d6800b578288d6,1,1,6
org.apache.james.jmap.jamesproject_old_5f6449f1d3d6800b57828930,1,1,3
org.apache.james.jmap.jamesproject_old_5f6449f5d3d6800b57828999,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f644a01d3d6800b57828aac,1,1,3
org.apache.james.jmap.jamesproject_old_5f644a42d3d6800b57829076,1,1,6
org.apache.james.jmap.jamesproject_old_5f644a42d3d6800b57829076.Builder,1,1,7
org.apache.james.jmap.jamesproject_old_5f644a84d3d6800b5782968d,1.1,2,11
org.apache.james.jmap.jamesproject_old_5f644a8ad3d6800b5782972f,1,1,9
org.apache.james.jmap.jamesproject_old_5f644b6dd3d6800b5782ab2b,1,1,3
org.apache.james.jmap.jamesproject_old_5f644b72d3d6800b5782abb3,1,1,3
org.apache.james.jmap.jamesproject_old_5f644b73d3d6800b5782abd3,1,1,5
org.apache.james.jmap.jamesproject_old_5f644b75d3d6800b5782abed,1.5,2,3
org.apache.james.jmap.jamesproject_old_5f644cafd3d6800b5782ca2f,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f644e36d3d6800b5782f176,1,1,7
org.apache.james.jmap.jamesproject_old_5f644e36d3d6800b5782f176.Builder,1,1,10
org.apache.james.jmap.jamesproject_old_5f644ebad3d6800b5782fe21,1,1,9
org.apache.james.jmap.jamesproject_old_5f644f34d3d6800b57830a37,1.11,2,10
org.apache.james.jmap.jamesproject_old_5f645611d3d6800b5783ac9f,1,1,4
org.apache.james.jmap.jamesproject_old_5f645611d3d6800b5783ac9f.RequiredCapabilitiesPrecondition,1,1,3
org.apache.james.jmap.jamesproject_old_5f6456aad3d6800b5783bc64,1,1,3
org.apache.james.jmap.jamesproject_old_5f645755d3d6800b5783cdd4,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f64575bd3d6800b5783ce78,1.11,2,10
org.apache.james.jmap.jamesproject_old_5f64575cd3d6800b5783ce9e,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f6457c8d3d6800b5783d948,1.2,2,6
org.apache.james.jmap.jamesproject_old_5f6457cad3d6800b5783d976,1,1,3
org.apache.james.jmap.jamesproject_old_5f6457cbd3d6800b5783d989,1,1,3
org.apache.james.jmap.jamesproject_old_5f6457cbd3d6800b5783d997,1,1,3
org.apache.james.jmap.jamesproject_old_5f645885d3d6800b5783eb2f,1,1,3
org.apache.james.jmap.jamesproject_old_5f6458a5d3d6800b5783ee2b,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f6458a6d3d6800b5783ee41,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f6458a8d3d6800b5783ee6c,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f6458c8d3d6800b5783f13d,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f6458c8d3d6800b5783f14f,1.12,2,9
org.apache.james.jmap.jamesproject_old_5f6459f2d3d6800b57840e19,1.08,2,13
org.apache.james.jmap.jamesproject_old_5f645a09d3d6800b57841059,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f645a74d3d6800b57841aa5,1,1,7
org.apache.james.jmap.jamesproject_old_5f645a75d3d6800b57841ab3,1,1,3
org.apache.james.jmap.jamesproject_old_5f645ab2d3d6800b57842088,1,1,7
org.apache.james.jmap.jamesproject_old_5f645af4d3d6800b578426cd,1,1,3
org.apache.james.jmap.jamesproject_old_5f645af6d3d6800b57842703,1,1,5
org.apache.james.jmap.jamesproject_old_5f645b6ed3d6800b578432fe,1,1,9
org.apache.james.jmap.jamesproject_old_5f645b90d3d6800b57843638,1.5,2,3
org.apache.james.jmap.jamesproject_old_5f645c11d3d6800b578442e6,1,1,4
org.apache.james.jmap.jamesproject_old_5f645c4fd3d6800b5784491d,1,1,9
org.apache.james.jmap.jamesproject_old_5f645c92d3d6800b57844fc8,1,1,9
org.apache.james.jmap.jamesproject_old_5f645cfcd3d6800b57845a8f,1,1,9
org.apache.james.jmap.jamesproject_old_5f645d15d3d6800b57845d37,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f645f4dd3d6800b578496e0,1.11,2,10
org.apache.james.jmap.jamesproject_old_5f645f58d3d6800b57849808,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f645f58d3d6800b5784981b,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f645fbcd3d6800b5784a2fc,1.22,2,11
org.apache.james.jmap.jamesproject_old_5f646065d3d6800b5784b578,1,1,4
org.apache.james.jmap.jamesproject_old_5f64617ad3d6800b5784d2e3,1.22,2,11
org.apache.james.jmap.json.jamesproject_new_5f644716d3d6800b5782478e,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f644716d3d6800b5782478e.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644716d3d6800b5782478e.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644716d3d6800b5782478e.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644716d3d6800b5782478e.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644837d3d6800b5782616f.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.RightDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644d1ad3d6800b5782d546.UsernameKeyDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MDNActionModeDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MDNSendingModeDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MDNTypeDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.RightDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f644f84d3d6800b578311dc.UsernameKeyDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a58d3d6800b578417d9.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ad3d6800b5784181c.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645a5ed3d6800b5784186f.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0,1,1,3
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MessageIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MessageIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MessageIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.MessageIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.RightDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_new_5f645e24d3d6800b578478a0.UsernameKeyDeserializer,1,1,1
org.apache.james.jmap.json.jamesproject_old_5f644716d3d6800b5782478e,1,1,2
org.apache.james.jmap.json.jamesproject_old_5f644837d3d6800b5782616f,1,1,3
org.apache.james.jmap.json.jamesproject_old_5f644837d3d6800b5782616f.MailboxIdDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_old_5f644837d3d6800b5782616f.MailboxIdKeyDeserializer,1,1,2
org.apache.james.jmap.json.jamesproject_old_5f644837d3d6800b5782616f.MailboxIdKeySerializer,1,1,1
org.apache.james.jmap.json.jamesproject_old_5f644837d3d6800b5782616f.MailboxIdSerializer,1,1,1
org.apache.james.jmap.json.jamesproject_old_5f644d1ad3d6800b5782d546,1,1,3
org.apache.james.jmap.json.jamesproject_old_5f644d1ad3d6800b5782d546.MailboxIdDeserializer,1,1,2
